STRAATNAAM;POSTCODE6;POSTCODE4;HSNR_laag;HSNR_hoog;HSNR_aant;BUURTCODE;BUURTNAAM;WIJKCODE;WIJKNAAM;STADSDEELCODE;STADSDEELNAAM;x_rd;y_rd;latitude;longitude
Hendrik de Keyzerlaan;5622EL;5622.0;1;37;31.0;423;Barrier;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;159964.4437;385864.741358;51.4618316667;5.45863713524
Hendrik de Keyzerlaan;5622EP;5622.0;2;32;12.0;423;Barrier;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;159922.51735;385862.726529;51.4618139247;5.45803380578
Hendrik de Keyzerlaan;5622ER;5622.0;34;64;16.0;423;Barrier;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160044.0991;385669.723717;51.460078011;5.45978054017
Hendrik de Keyzerplein;5622GC;5622.0;22;42;21.0;423;Barrier;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;159855.279875;385952.393;51.4626204906;5.45706752876
Henk van den Broeklaan;5626HA;5626.0;1;21;19.0;521;Kerkdorp Acht;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158450.044273;387079.7477;51.4727642779;5.43685755453
Henkenshage;5653PX;5653.0;1;28;19.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158248.3806;381520.120637;51.422791833;5.43390356765
Henneven;5646JA;5646.0;1;21;15.0;235;Gijzenrooi;23;Wijk Putten;2;Stadsdeel Stratum;163554.018;380978.943365;51.4178717717;5.51017070039
Henriëttestraat;5616PG;5616.0;2;64;32.0;612;Philipsdorp;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160318.999374;383608.81335;51.4415506487;5.46370489264
Heraultlaan;5627DN;5627.0;43;85;22.0;523;Achtse Barrier-Spaaihoef;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158655.34147;388615.1476;51.4865641509;5.4398284042
Heraultlaan;5627DR;5627.0;42;92;26.0;523;Achtse Barrier-Spaaihoef;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158750.3163;388619.793654;51.4866052863;5.44119584188
Hercules Segherslaan;5642AA;5642.0;1;33;31.0;321;Doornakkers-West;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163278.389284;383258.6841;51.438367718;5.50626194445
Herentalsweg;5628RD;5628.0;2;21;18.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161571.577408;387589.5694;51.4773190603;5.48179531732
Herlaer;5653KX;5653.0;43;83;21.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158198.168;381517.245538;51.4227662775;5.43318162345
Herlaer;5653KZ;5653.0;2;8;4.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158298.914657;381632.67425;51.4238032475;5.43463116357
Herman Gorterlaan;5644SB;5644.0;1;1;93.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161586.21275;380924.51299;51.4174089518;5.48188117474
Herman Gorterlaan;5644SM;5644.0;259;291;17.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161677.3842;380979.368711;51.4179009589;5.48319285151
Herman Gorterlaan;5644SN;5644.0;293;325;17.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161676.1451;380869.419356;51.4169126742;5.4831729548
Herman Gorterlaan;5644SP;5644.0;327;359;17.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161686.483552;380922.21705;51.4173871331;5.48332257598
Herman Gorterlaan;5644SX;5644.0;4;4;1.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161372.974654;380924.80175;51.4174140001;5.47881577139
Herman Kruijderstraat;5645KD;5645.0;2;10;5.0;230;Puttense Dreef;23;Wijk Putten;2;Stadsdeel Stratum;163691.911969;381706.7068;51.4244112865;5.51217097014
Hermelijnstraat;5622AT;5622.0;1;21;11.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160548.0083;385102.093972;51.4549710358;5.4670223241
Hertensprong;5646BD;5646.0;2;11;9.0;238;Schuttersbosch;23;Wijk Putten;2;Stadsdeel Stratum;163315.26895;380924.560866;51.4173865185;5.50673724293
Hertog Hendrik van Brabantplein;5611PE;5611.0;15;100;125.0;212;Rochusbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161867.72365;382627.713321;51.432715102;5.48596125728
Hertogstraat;5611PB;5611.0;2;38;61.0;111;Binnenstad;11;Wijk Centrum;1;Stadsdeel Centrum;161843.2751;382714.503092;51.4334955242;5.48561136601
Het Schaapsdijk;5657AW;5657.0;83;101;5.0;633;Grasrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156551.0673;383010.717353;51.4361975849;5.40950750535
Heuvelakker;5625VJ;5625.0;37;71;18.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161830.5496;386554.953691;51.46801618;5.48550295837
Heydaalweg;5616ST;5616.0;1;23;12.0;615;Schoot;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;159419.612538;383774.2664;51.4430456356;5.45077096254
Hezemanspad;5624GZ;5624.0;2;12;6.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159937.463;386838.957931;51.4705888012;5.45826259243
Hobbemastraat;5613HL;5613.0;2;28;15.0;312;Lakerlopen;31;Wijk De Laak;3;Stadsdeel Tongelre;163097.467586;383264.35235;51.4384212983;5.5036600368
Hobokenlaan;5628VA;5628.0;1;31;16.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161353.17445;387991.430806;51.480933759;5.47865880066
Hobokenlaan;5628VB;5628.0;2;32;16.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161382.94205;387991.752611;51.4809363145;5.47908732842
Hoefkestraat;5611RK;5611.0;1;31;22.0;212;Rochusbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162036.6456;382644.442158;51.4328633866;5.48839074759
Hoefkestraat;5611RL;5611.0;33;65;17.0;212;Rochusbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162103.53155;382512.70926;51.4316784435;5.4893499355
Hoeimakerstraat;5622BL;5622.0;1;20;20.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160216.3695;385289.832858;51.45666173;5.46225369778
Hoenderberglaan;5628EB;5628.0;1;27;15.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160638.78595;388120.579915;51.4821022531;5.46837683569
Hofdijkstraat;5615CM;5615.0;1;1;1.0;217;Looiakkers;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161852.8742;382066.441969;51.4276701995;5.48573679138
Hofstraat;5641TD;5641.0;127;203;41.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163434.619254;384001.2198;51.4450398001;5.50852665799
Holstraat;5654BP;5654.0;163;253;46.0;724;Bennekel-Oost;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;160407.673;380974.108865;51.4178673012;5.46493980985
Hondsruglaan;5629GC;5629.0;130;176;24.0;533;Blixembosch-West;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;159787.803873;388245.5427;51.4832333926;5.45612783956
Honthorststraat;5643VH;5643.0;29;47;10.0;232;Burghplan;23;Wijk Putten;2;Stadsdeel Stratum;163451.054;382113.450502;51.4280710343;5.50871774155
Honthorststraat;5643VJ;5643.0;2;22;11.0;232;Burghplan;23;Wijk Putten;2;Stadsdeel Stratum;163419.8611;382208.251987;51.4289236402;5.50827148932
Hooghuisstraat;5611GT;5611.0;2;30;13.0;111;Binnenstad;11;Wijk Centrum;1;Stadsdeel Centrum;161287.866062;383211.2384;51.4379669897;5.4776331299
Hoogstraat;5611JP;5611.0;1;5;3.0;112;Bergen;11;Wijk Centrum;1;Stadsdeel Centrum;160988.314768;382909.6331;51.4352592254;5.47331984785
Hoogstraat;5615PB;5615.0;73;129;58.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160817.671048;382578.0847;51.432280835;5.47086031278
Hoogstraat;5615PC;5615.0;131;163;22.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160713.608;382467.900634;51.4312914922;5.46936207489
Hoogstraat;5615PS;5615.0;82;108;19.0;712;Oude Spoorbaan;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160778.14475;382632.009307;51.4327659527;5.47029280162
Hoogstraat;5615PV;5615.0;122;160;23.0;712;Oude Spoorbaan;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160619.418444;382418.93905;51.4308523406;5.46800685644
Hoogstraat;5654NA;5654.0;253;297;24.0;723;Rapelenburg;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;160332.66555;381836.364193;51.4256185534;5.46387458933
Hoogstraat;5654ND;5654.0;371;397;28.0;724;Bennekel-Oost;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159909.710604;381445.95495;51.4221131375;5.45778784782
Hoplaan;5643BT;5643.0;1;27;14.0;236;Nieuwe Erven;23;Wijk Putten;2;Stadsdeel Stratum;162553.283;381652.339884;51.4239390153;5.49579891363
Houthalenlaan;5628PW;5628.0;1;32;22.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161106.23241;387970.5815;51.4807490881;5.47510356358
Hubert Seijssemaeckerstraat;5611WH;5611.0;1;24;24.0;111;Binnenstad;11;Wijk Centrum;1;Stadsdeel Centrum;161722.622276;383514.27905;51.4406858975;5.48389158523
Hudsonlaan;5623NC;5623.0;74;122;25.0;432;Oude Toren;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;161724.931087;384915.2528;51.453278749;5.48395157829
Hudsonlaan;5623ND;5623.0;124;170;24.0;432;Oude Toren;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;161726.40149;384893.2494;51.4530809504;5.48397231182
Hudsonlaan;5623NE;5623.0;172;202;16.0;432;Oude Toren;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;161695.6299;384948.111957;51.4535744581;5.48353065257
Hudsonlaan;5623NH;5623.0;236;298;32.0;432;Oude Toren;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;161727.385743;385031.24;51.4543212889;5.4839891122
Hudsonlaan;5623NJ;5623.0;300;356;29.0;432;Oude Toren;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;161743.6087;384974.176929;51.4538081743;5.48422142018
Hudsonlaan;5623NL;5623.0;406;468;32.0;432;Oude Toren;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;161793.912004;385155.0839;51.45543368;5.48494862967
Hudsonlaan;5623NR;5623.0;640;696;29.0;432;Oude Toren;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;161785.664;385201.463882;51.4558506733;5.4848308565
Hugo Verrieststraat;5615HN;5615.0;2;30;15.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;161097.042843;382582.64315;51.4323188533;5.47487781751
Hugo van der Goeslaan;5643TW;5643.0;1;1;2.0;231;Poeijers;23;Wijk Putten;2;Stadsdeel Stratum;163177.1395;382767.365543;51.4339529003;5.50479434515
Huiskesweg;5652BC;5652.0;2;7;4.0;621;Hurk;62;Wijk Halve Maan;6;Stadsdeel Strijp;158114.0274;382974.801436;51.435868253;5.43198483341
Hulstbosakker;5625VR;5625.0;1;45;23.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161760.723893;386616.48055;51.4685700668;5.48449924597
Hulstbosakker;5625VT;5625.0;4;38;18.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161701.196394;386662.0608;51.468980484;5.48364341519
Hulstbosakker;5625VW;5625.0;40;62;12.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161550.016089;386670.0355;51.4690539464;5.48146780708
Hulstlaan;5616PJ;5616.0;1;27;14.0;612;Philipsdorp;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160434.292685;383540.26445;51.4409333838;5.46536211335
Hulstlaan;5616PM;5616.0;24;56;17.0;612;Philipsdorp;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160354.680643;383535.7377;51.4408934575;5.46421698872
Humperdincklaan;5654PA;5654.0;1;29;16.0;722;Blaarthem;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159951.179842;381924.2588;51.4264120942;5.45839078061
Humperdincklaan;5654PB;5654.0;31;63;17.0;722;Blaarthem;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159996.247275;381866.29115;51.4258906434;5.45903795361
Icaruslaan;5631LD;5631.0;2;28;16.0;435;Oude Gracht-Oost;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;162370.9986;385860.682929;51.4617688025;5.49326626546
Icaruslaan;5631LG;5631.0;30;52;12.0;435;Oude Gracht-Oost;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;162601.688448;385823.6991;51.4614332989;5.49658498099
Iepenlaan;5616NR;5616.0;57;79;12.0;612;Philipsdorp;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160195.19285;383546.680267;51.4409933116;5.46192324797
Iepenlaan;5616NS;5616.0;2;42;20.0;612;Philipsdorp;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160135.01425;383640.009788;51.4418327722;5.46105906408
Iliumstraat;5631JJ;5631.0;2;28;14.0;434;Oude Gracht-West;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;162166.933981;386205.532;51.4648711664;5.49033690568
Imkerstraat;5623DC;5623.0;2;162;121.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160952.724;385037.773335;51.4543887428;5.47284403207
Imkerstraat;5623DE;5623.0;202;236;18.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160959.21195;384997.239368;51.4540243281;5.47293668831
Imkerstraat;5623DG;5623.0;302;336;18.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160981.8611;385055.643806;51.4545490654;5.47326353723
Imstenrade;5655BN;5655.0;2;40;20.0;732;Hanevoet;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158861.259;380757.501833;51.41593302;5.44270668916
Indrelaan;5627VL;5627.0;67;77;6.0;523;Achtse Barrier-Spaaihoef;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158306.5477;388530.992466;51.485809873;5.43480589606
Industrieweg;5627BS;5627.0;1;26;17.0;522;Achtse Barrier-Gunterslaer;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158727.795;387677.311374;51.478133795;5.44086157378
Insulindelaan;5613BT;5613.0;118;124;4.0;311;Villapark;31;Wijk De Laak;3;Stadsdeel Tongelre;163080.5755;383593.997645;51.4413846108;5.50342466073
Ir Kalffstraat;5617BK;5617.0;1;135;68.0;616;Strijp S;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;159769.733037;384151.0438;51.4464295028;5.45581207337
Jacob Catslaan;5611LR;5611.0;2;14;7.0;213;Elzent-Noord;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161418.2165;382439.876892;51.4310320049;5.47949376303
Jacob Frankaertweg;5624AS;5624.0;1;34;19.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159650.921718;386185.3296;51.4647160054;5.45412994114
Jacob Marisplein;5613GH;5613.0;1;5;5.0;312;Lakerlopen;31;Wijk De Laak;3;Stadsdeel Tongelre;163047.334246;383424.1262;51.43985817;5.50294266509
Jacob Oppenheimstraat;5652HA;5652.0;2;32;16.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;158863.05776;383711.732;51.442487633;5.44276500381
Jacob Oppenheimstraat;5652HE;5652.0;92;144;21.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;158996.01331;383316.46685;51.4389337951;5.44467286787
Jacob Romanstraat;5622KD;5622.0;1;33;24.0;424;Mensfort;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160557.86975;385783.239893;51.4610935265;5.46717497739
Jacob de Gelderstraat;5612PA;5612.0;1;32;18.0;411;Limbeek-Noord;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160218.039734;384435.21835;51.4489798732;5.46226504064
Jacob van Campenweg;5624CC;5624.0;47;63;7.0;511;Driehoeksbos;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159400.49225;386476.936912;51.4673391795;5.45052980062
Jacob van Campenweg;5624CD;5624.0;2;30;15.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159580.952;386269.207271;51.4654705275;5.45312413894
Jacob van Deventerstraat;5641TX;5641.0;17;33;9.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163944.032304;383876.3152;51.4439092153;5.51585099505
Jacobus Deckersstraat;5616JN;5616.0;3;49;24.0;611;Eliasterrein, Vonderkwartier;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160139.351096;383150.7745;51.437435158;5.46111429242
Jacobus Deckersstraat;5616JV;5616.0;90;134;23.0;611;Eliasterrein, Vonderkwartier;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160293.2676;383173.641746;51.4376392775;5.46332823943
Jacques Perkstraat;5644TJ;5644.0;1;49;15.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161732.30715;381420.613262;51.4218665099;5.48399083989
Jagerslaan;5645AD;5645.0;1;23;23.0;238;Schuttersbosch;23;Wijk Putten;2;Stadsdeel Stratum;163212.873966;381060.63385;51.4186111356;5.50526843512
Jaguarstraat;5645CR;5645.0;1;5;4.0;234;Tivoli;23;Wijk Putten;2;Stadsdeel Stratum;163269.760289;381257.94735;51.4203838899;5.5060908578
Jan Hilgersweg;5657ES;5657.0;2;24;15.0;637;Flight Forum;63;Wijk Meerhoven;6;Stadsdeel Strijp;154710.950465;384707.586;51.4514522795;5.38304259758
Jan Hollanderstraat;5654DS;5654.0;2;38;19.0;724;Bennekel-Oost;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;160222.5875;381426.740715;51.4219376114;5.46228579662
Jan Luikenstraat;5615JK;5615.0;1;25;13.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;161032.4918;382284.705392;51.4296414836;5.47394445233
Jan Molenaerstraat;5643RH;5643.0;1;29;15.0;232;Burghplan;23;Wijk Putten;2;Stadsdeel Stratum;163148.4691;382222.830005;51.429058668;5.50436944247
Jan Palachstraat;5653MC;5653.0;1;18;15.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;159030.1561;381915.344388;51.426339315;5.44514785991
Jan Sluytersweg;5645JB;5645.0;33;55;12.0;230;Puttense Dreef;23;Wijk Putten;2;Stadsdeel Stratum;163727.527168;381850.97645;51.4257075278;5.51268660972
Jan Tooropstraat;5642AJ;5642.0;1;39;23.0;321;Doornakkers-West;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163244.702467;383460.05015;51.4401782233;5.50578217329
Jan Vethstraat;5642KW;5642.0;1;35;18.0;322;Doornakkers-Oost;32;Wijk Doornakkers;3;Stadsdeel Tongelre;164174.8202;382995.485454;51.4359880266;5.51914765956
Jan van Eyckgracht;5643TE;5643.0;91;127;19.0;232;Burghplan;23;Wijk Putten;2;Stadsdeel Stratum;163445.293621;382335.56795;51.4300676602;5.50864024027
Jan van Eyckgracht;5645LG;5645.0;98;138;21.0;230;Puttense Dreef;23;Wijk Putten;2;Stadsdeel Stratum;163902.06286;382144.03135;51.4283389697;5.51520351183
Jan van Eyckgracht;5645TG;5645.0;129;165;19.0;232;Burghplan;23;Wijk Putten;2;Stadsdeel Stratum;163651.260636;382288.53285;51.4296417522;5.51160078761
Jan van Goyenstraat;5613JP;5613.0;2;38;19.0;312;Lakerlopen;31;Wijk De Laak;3;Stadsdeel Tongelre;162836.06045;383217.698319;51.4380056388;5.49989940385
Jan van Heelustraat;5615NC;5615.0;1;37;18.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160804.41545;382036.740876;51.4274150087;5.4706607664
Jan van Riebeecklaan;5642MD;5642.0;80;86;4.0;321;Doornakkers-West;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163749.505115;383374.15615;51.4393985354;5.51304045854
Jan van de Capellelaan;5642LG;5642.0;98;128;16.0;322;Doornakkers-Oost;32;Wijk Doornakkers;3;Stadsdeel Tongelre;164128.010378;383237.6118;51.4381651781;5.518480748
Jasonstraat;5631JB;5631.0;1;3;3.0;434;Oude Gracht-West;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;162078.49135;386399.323597;51.4666142108;5.48906807545
Javalaan;5631AV;5631.0;2;18;7.0;336;Karpen;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163575.998296;384798.45465;51.4522037331;5.51057971888
Javalaan;5631DA;5631.0;1;31;16.0;336;Karpen;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163592.088234;384746.9816;51.4517408144;5.51080993934
Javalaan;5631DB;5631.0;51;149;46.0;336;Karpen;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;162960.220481;384461.332;51.4491824972;5.50171320752
Jeneverbeslaan;5646AG;5646.0;1;8;4.0;238;Schuttersbosch;23;Wijk Putten;2;Stadsdeel Stratum;162907.22025;380685.713271;51.4152454685;5.50086597703
Jeroen Boschlaan;5613GD;5613.0;182;220;21.0;312;Lakerlopen;31;Wijk De Laak;3;Stadsdeel Tongelre;163114.22745;382959.030812;51.4356766248;5.50389404155
Jeroen Boschlaan;5642AR;5642.0;145;191;24.0;321;Doornakkers-West;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163202.21385;383227.867813;51.4380918354;5.50516566198
Jeroen Boschlaan;5642AT;5642.0;241;277;20.0;321;Doornakkers-West;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163210.65035;382973.068205;51.4358014048;5.50528105298
Jo Goudkuillaan;5626GC;5626.0;2;11;5.0;521;Kerkdorp Acht;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158529.2119;387531.112058;51.4768209435;5.43800155702
Joan Melchior Kemperstraat;5652GX;5652.0;2;20;10.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;158785.34615;383668.551491;51.4421000262;5.44164677817
Johan Vestersstraat;5644TC;5644.0;34;56;12.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161714.81635;381528.644606;51.4228377773;5.4837414358
Johan de Wittlaan;5631AP;5631.0;1;33;19.0;336;Karpen;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163272.6186;384833.975725;51.4525275593;5.50621598534
Johan de Wittlaan;5631AR;5631.0;2;32;16.0;336;Karpen;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163089.320816;384869.48095;51.4528493671;5.50357977122
Johanna van Rochefortstraat;5611WE;5611.0;2;48;24.0;111;Binnenstad;11;Wijk Centrum;1;Stadsdeel Centrum;161801.8016;383390.506884;51.4395723999;5.48502801786
Johannes Buijslaan;5652NL;5652.0;34;68;19.0;623;Lievendaal;62;Wijk Halve Maan;6;Stadsdeel Strijp;158347.42327;383867.35425;51.4438897773;5.43534988777
Johannes Vermeerstraat;5642KG;5642.0;2;42;21.0;322;Doornakkers-Oost;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163873.54825;383238.420732;51.4381765155;5.51482108038
Johannes Vermeerstraat;5642KH;5642.0;44;86;22.0;322;Doornakkers-Oost;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163835.7777;383028.63656;51.4362914307;5.51427259697
Johannes van Eindhovenstraat;5611TK;5611.0;1;39;20.0;211;Irisbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162284.72395;382775.945557;51.4340422727;5.49196093246
John F Kennedylaan;5612AB;5612.0;3;3;4.0;414;Woenselse Watermolen;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;161643.94605;384295.320394;51.4477073493;5.48277474732
John F Kennedylaan;5628RB;5628.0;9;9;1.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;162018.34055;387507.270079;51.4765739033;5.48822457579
Jonathanstraat;5632NZ;5632.0;2;97;26.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162418.46165;388016.559746;51.4811465902;5.49399475499
Jongemastate;5655HD;5655.0;2;30;15.0;732;Hanevoet;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158650.4917;380444.979082;51.4131252578;5.43967365271
Jongemastate;5655HP;5655.0;47;71;15.0;732;Hanevoet;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158755.1829;380524.096761;51.4138357329;5.4411793472
Joos van Clevestraat;5643VN;5643.0;1;25;13.0;232;Burghplan;23;Wijk Putten;2;Stadsdeel Stratum;163294.55305;382044.72442;51.4274556043;5.50646581576
Jozef Eliasweg;5616JM;5616.0;4;34;16.0;611;Eliasterrein, Vonderkwartier;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160274.969922;383096.4573;51.4369456637;5.46306392642
Judas Taddeusplein;5622JX;5622.0;1;38;38.0;424;Mensfort;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160330.46945;385975.648335;51.4628252211;5.46390576269
Judealaan;5625RJ;5625.0;45;63;10.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161482.087436;387210.5235;51.4739129897;5.48050016351
Judealaan;5625RK;5625.0;4;34;16.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161641.918004;387253.96635;51.4743016173;5.48280148385
Julianastraat;5611HS;5611.0;1;17;15.0;112;Bergen;11;Wijk Centrum;1;Stadsdeel Centrum;160738.025636;383134.7043;51.4372849231;5.46972407219
Julianastraat;5616AH;5616.0;19;41;12.0;611;Eliasterrein, Vonderkwartier;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160664.9872;383030.700635;51.4363508083;5.46867197377
Juliusstraat;5621GC;5621.0;43;81;20.0;421;Woensel-West;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160030.7377;385037.901783;51.4543988979;5.45957923648
Jupiterstraat;5632CC;5632.0;2;32;16.0;541;Eckart;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162128.4702;386681.217701;51.4691474267;5.48979304213
Juralaan;5627CJ;5627.0;1;39;20.0;523;Achtse Barrier-Spaaihoef;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158924.772;388303.515996;51.4837611863;5.44370400746
Kaapseweg;5642HJ;5642.0;33;71;18.0;322;Doornakkers-Oost;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163807.42491;383134.3154;51.4372417859;5.51386748613
Kaartmakersring;5641VB;5641.0;1;39;20.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164240.714483;383833.0954;51.4435159377;5.52011729669
Kaartmakersring;5641VC;5641.0;41;85;23.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164045.537;383921.050621;51.4443097054;5.5173121748
Kaartmakersring;5641VE;5641.0;139;171;17.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164227.538911;384158.91765;51.4464448571;5.51993632566
